1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
5448.223,3930.0457,4186.985,4293.1577,3872.9182,4231.3965,3914.977,6698.078,10151.737,4489.5303,6389.1875,6389.2266,6620.21,4391.042,5171.3066,5375.948,4416.5215,3949.2126,7763.0156,4586.051,4501.2793,4716.0186,5576.456,4880.306,4627.848,3965.9062,6755.9326,4669.2295,4661.2256,7477.301,5683.626,7390.354,4503.263,8088.2793,7346.4224,9487.65,7690.566,4644.4336,7044.039,8685.986,4266.105,5419.148,5044.2705,6287.172,4445.9766,8588.528,5493.3965,4307.9326,3961.4019,4012.3345,4951.782,4512.1113,4314.6416,4936.551,4158.8105,4443.0127,4346.8535,4354.5825,4240.0835,4261.33,4271.995,4238.3115,4730.4863,5438.164,4677.129,4653.1123,6141.329,6000.3574,4167.8633,6810.6143,8484.354,12439.643,8666.575,5739.9395,5048.1094,7750.1084,5505.5864,8264.486,5002.3066,5149.8765,5904.3716,5296.082,8093.8076,5915.5747,6815.9614,10240.387,4026.7207,7504.49,5322.5005,4324.042,4841.42,4585.054,4099.591,5084.9346,4604.5264,4026.6824,4138.2705,4935.7344,4980.966,5213.981,4044.9932,4128.8506,6842.74,6831.252,6819.6885,4029.912,5311.0513,8861.59,4032.7937,4430.089
5110059.0,2419591.2,2635001.5,2918703.5,2323912.2,2882052.2,2408303.5,8120517.5,20055048.0,3260199.0,7687389.0,7181714.5,8106681.0,3055871.5,4674990.0,4944427.0,3183903.2,2417494.5,11723757.0,3754820.5,3102377.5,3659633.0,4960951.0,3802315.5,3342406.8,2377023.2,8442616.0,3362530.8,3551055.0,10646422.0,5621223.0,10352250.0,3049769.2,12061932.0,9626716.0,16472121.0,10818980.0,3302214.0,9262382.0,14911836.0,2779206.8,4852762.0,4089089.2,6349116.5,3125472.0,15449620.0,5327135.0,2894861.8,2460222.2,2466631.5,4041915.0,3175150.5,2837544.8,4007845.8,2621579.0,3026471.5,3040347.2,2911875.0,2809913.0,2849421.0,2711141.5,2793107.0,3684043.5,4714705.0,3260472.0,3237842.2,6454371.0,6408866.0,2581643.2,7744225.0,13016665.0,29709626.0,14108943.0,5276203.0,3818485.0,11289954.0,5083514.0,12729064.0,3960172.2,4113210.0,5708371.5,4480549.0,10732636.0,5358232.0,7615097.5,19166232.0,2353319.5,10243220.0,4634132.5,2692055.5,3684755.0,3145873.5,2526592.2,3893484.5,3467533.0,2352944.5,2413388.0,3608715.0,3674540.0,4076475.2,2440278.2,2559443.8,7731767.0,8205658.5,7808048.5,2353407.5,4790858.0,12475966.0,2356186.0,2872367.8
-0.05927618,-0.16719076,-0.08414609,-0.26799577,-0.25673267,-0.11162808,-0.31430954,-0.15720929,-0.039395116,-0.089039065,-0.14324135,-0.08107526,-0.0815806,-0.19125655,-0.13328393,-0.20047334,-0.16893178,-0.09589306,-0.068203606,-0.25266293,-0.19931304,-0.08166342,-0.20475753,-0.09899129,-0.17135228,-0.12515661,-0.015740838,-0.04890223,-0.11402604,-0.17444082,-0.23683141,-0.24730685,-0.17766736,-0.15358701,-0.111880325,-0.19601204,-0.50609577,-0.11407713,-0.22799619,-0.29918268,-0.10211167,-0.21421494,-0.2174507,-0.15616114,-0.055127446,-0.23369624,-0.08389767,-0.11117866,-0.04049566,-0.43378562,-0.17032883,-0.0271791,-0.090847425,-0.09231396,-0.13948393,-0.32712206,-0.1284876,-0.023006264,-0.44184807,-0.1029441,-0.1531864,-0.079554014,-0.09474926,-0.10239834,-0.048905417,-0.33923483,-0.18780483,-0.1252747,-0.15276177,-0.2939809,-0.22137867,-0.28784472,-0.11583643,-0.48527375,-0.078963555,-0.0681696,-0.33277324,-0.109972715,-0.16944052,-0.18172064,-0.22596897,-0.30430028,-0.16159518,-0.17675884,-0.06429926,-0.21036817,-0.12259688,-0.06104035,-0.15756595,-0.42673,-0.06647227,-0.26678532,-0.35486373,-0.24145137,-0.40223518,-0.11220357,-0.15533091,-0.113956444,-0.13220952,-0.22555085,-0.25035948,-0.2823087,-0.21923108,-0.08589346,-0.24139704,-0.13713168,-0.12289732,-0.24631472,-0.053034257,-0.36283556
-5.1685615,-5.1516643,-5.156544,-5.156631,-5.1665463,-5.12081,-5.113089,-5.11344,-5.145201,-5.191544,-5.194793,-5.207522,-5.2127986,-5.257625,-5.2677245,-5.2559543,-5.225023,-5.23336,-5.218016,-5.2119994,-5.1996694,-5.1660028,-5.1934743,-5.231323,-5.258082,-5.2334,-5.2586036,-5.265407,-5.2507377,-5.2509494,-5.222139,-5.2117257,-5.221462,-5.2054935,-5.2251782,-5.232287,-5.1985097,-5.2467866,-5.238876,-5.238301,-5.2514367,-5.2892995,-5.3478417,-5.3421655,-5.3239083,-5.2962537,-5.313377,-5.331654,-5.314524,-5.3110795,-5.3129334,-5.3123164,-5.2523293,-5.272454,-5.284673,-5.2767797,-5.295281,-5.321818,-5.300615,-5.291736,-5.3144727,-5.2989144,-5.286143,-5.2615333,-5.2529435,-5.271707,-5.244453,-5.1864705,-5.228556,-5.233108,-5.229756,-5.1819367,-5.1663203,-5.162973,-5.185968,-5.2003264,-5.197149,-5.1994233,-5.1419683,-5.137342,-5.1400914,-5.084641,-5.0763326,-5.088595,-5.0959477,-5.097175,-5.0975814,-5.0777383,-5.091636,-5.1109996,-5.1202245,-5.0787854,-5.0787244,-5.0903344,-5.105496,-5.0756383,-5.055465,-5.0700307,-5.043821,-5.073212,-5.0580735,-5.049875,-5.0518603,-5.051886,-5.0671973,-5.079572,-5.086432,-5.0892596,-5.088506,-5.096355
0.8572327642071138,0.9053515813633479,0.9964559050748283,0.91768040414245,0.911867715081647,0.988945191257053,0.9849045984021148,0.9476323322620028,1.001821824372464,0.8871547266330568,0.9960857351159516,0.9949440421894087,0.9352132378309006,0.8391718788115787,0.9568453784052069,0.9219693376831815,0.8230725289911989,0.7973517568093857,1.0041309619934964,0.9747923941650243,0.7779365157054683,0.9282916308209406,0.9542378012043771,0.9985209159357313,0.8810585808392615,0.9822276318920189,0.8175971412690941,0.8823255678222115,0.9486567844122966,1.0328319160476218,0.9781730862609936,0.9944719888722577,0.8983885842390888,0.8627415824061526,0.9762725121437756,0.8429630072672132,0.9085781374228106,0.8912511305923438,0.9404869189778928,0.8358821138671573,0.9979792860237298,0.9971115919081335,0.9122320791873868,0.8465506499346771,0.9392327610575193,0.9470163499727311,0.9341616292707728,0.8712933231484996,1.008223432955497,0.7877938242612885,0.978847876223975,0.8415029288460634,0.9411765045020941,0.8988043582379284,0.8336573484021956,0.8662789388940271,0.7858279811176763,0.8534749725856208,0.9113268343119856,0.9818096104661587,0.8237579942325288,0.8031568608039936,0.824797335586835,0.9353882562101419,0.903497641356811,0.8656269041296307,1.0112465968695814,0.8495953516910437,0.939346537050445,0.9443607340193325,0.9916751595877216,0.899507896538217,0.8334126597853111,0.9981325792751035,1.01022888700035,0.8677261882526002,0.9334383323412603,0.8909643963616127,0.9061154256220267,0.8945644935204833,0.9577348912914627,0.9345513705732886,0.836606815438558,0.8887617305956885,0.9075969482426662,1.0221374409265709,0.9694065289525793,0.9238839582192793,1.0104851873235086,0.9007946421503916,0.8900253464381076,0.9042862073127178,1.0163356144297016,0.9668093461017202,1.0198828970535845,0.9814179026649998,0.869152087054476,0.9206155438315546,0.8596816168746033,0.8679010193462564,0.9950353439121267,0.9839907383898008,0.9120461046014192,1.0685694704609363,1.0134520719192817,0.9884863415736493,1.0738657195209285,1.1346555302201742,0.9752846743253618,0.9829629150989758
0.06290398402622754,0.02684926147460942,0.04142457484654016,0.024547896205357023,0.0,0.029150626743861596,0.012273948102678456,0.10969841116768964,0.1940818043736049,0.046027305385044515,0.11430114170619421,0.07594505388532358,0.14805449898856027,0.04986291416713151,0.06367110578264512,0.05676700997488826,0.059068375244140436,0.03298623552594859,0.13654767264229906,0.07057520159040176,0.023013652692522313,0.04142457484654016,0.06597247105189719,0.06904095807756694,0.046027305385044515,0.0,0.07594505388532358,0.0483286706542968,0.08284914969308033,0.16646542114257812,0.08745188023158479,0.10586280238560253,0.08438339320591504,0.1434517684500557,0.12504084629603784,0.15035586425781244,0.0966573413085936,0.030684870256696306,0.12657508980887278,0.18564346505301332,0.03528760079520077,0.17030102992466511,0.11660250697544638,0.06060261875697537,0.04295881835937487,0.21249272652762263,0.1511229860142298,0.061369740513392834,0.017643800397600495,0.02838350498744413,0.04679442714146198,0.08208202793666286,0.061369740513392834,0.06520534929547983,0.05369852294921862,0.039123209577287876,0.07134232334681911,0.03835608782087052,0.03528760079520077,0.03528760079520077,0.04526018362862727,0.022246530936104847,0.06673959280831465,0.0774792973981584,0.10049295009068071,0.05063003592354909,0.12887645507812495,0.09972582833426336,0.034520479038783414,0.13117782034737713,0.2286022834123883,0.23704062273297988,0.16186269060407354,0.09512309779575889,0.08821900198800214,0.17567088221958704,0.10202719360351564,0.2017530219377789,0.06827383632114936,0.059068375244140436,0.11736962873186385,0.07517793212890611,0.11506826346261145,0.07978066266741068,0.10432855887276782,0.21402697004045756,0.0,0.12657508980887278,0.10432855887276782,0.036054722551618346,0.0774792973981584,0.054465644705636196,0.047561548897879447,0.07441081037248876,0.09589021955217636,0.0,0.015342435128348098,0.07057520159040176,0.06443822753906248,0.08745188023158479,0.03682184430803559,0.013041069859095922,0.11123265468052457,0.14191752493722087,0.14575313371930798,0.0,0.1396161596679688,0.22399955287388384,0.0,0.06673959280831465
0.8048710907979673,0.8034461185197563,0.898916768441099,0.8265791240449105,0.8201501146887926,0.890212577955046,0.8989815791293898,0.8708445365263286,0.8992970998027126,0.8074379200252118,0.8981961809659573,0.8989977818014627,0.819793655903192,0.7343958908259545,0.8917995769539848,0.8061263664515104,0.7132063430853397,0.6756692579612897,0.8983820802626972,0.898916768441099,0.6724952599634126,0.8238988761131565,0.823372720702888,0.8663103769385319,0.7828799422218466,0.8946819268545521,0.7205179666373271,0.8153805729396195,0.8103688779419973,0.8595010362208004,0.8471290976707477,0.8802693025032982,0.8011547347177488,0.761479747760061,0.8444650524110662,0.7482661451106423,0.7945884340811089,0.7868555410552296,0.8015435988474953,0.7239750799643812,0.8993619104910033,0.881249144715829,0.8077943788108128,0.7473997335868456,0.8632822029893097,0.8389510625949632,0.8223280797862911,0.6786650265663661,0.8985279043113525,0.6859766501183535,0.8670795724298919,0.710947364627478,0.8701802149871201,0.7904994165432169,0.731416324892951,0.7268011519447901,0.6749648731582205,0.6997573582745442,0.8411204829401036,0.8352833145309635,0.7274969919955012,0.6795800461063815,0.7330519319081077,0.7706938909843095,0.7795277028469445,0.7549296617797188,0.826206462587237,0.7508568469138996,0.8441171263935985,0.8417685898230145,0.8236643688001979,0.8076562126818727,0.749107821194233,0.8988519577528078,0.8582781659114027,0.7495614960122707,0.8411128250203888,0.8040856926345343,0.8292508392085316,0.7644192504292042,0.8801396811267157,0.7468974507525896,0.719262690983784,0.7434966033614687,0.7940452011503494,0.8693547535598265,0.8862932450575967,0.7988309455715958,0.8984954989672067,0.7066963203688581,0.7691879053457349,0.6914010818217347,0.8991188704099118,0.7820945440584137,0.8912810914476559,0.8907139859408839,0.7763298442572797,0.7762564888166308,0.7390596717903337,0.790426061102568,0.8977587088199921,0.8994915318675858,0.7444278375577813,0.8906577200049508,0.8313077156975806,0.8905519592201565,0.896236520509345,0.8873378979584188,0.8852810094851451,0.889013568237436
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08870138445169662,-0.023140663444869425,-0.025334831214440356,-0.04750422116758646,-0.01667159082489089,-0.03236335142147606,-0.019472927365094428,-0.0891141211574551,-0.11110526973357615,-0.03973125289362134,-0.08979463338451232,-0.07011107128247218,-0.09584243653059854,-0.03899446274640628,-0.08506604173184229,-0.05071062450960895,-0.049577300328707885,-0.01613690264648948,-0.086555824698344,-0.0506296111492448,-0.038063240534318865,-0.04434641385755711,-0.05652392034273657,-0.03778012520514196,-0.040395562448605205,-0.029812724866303597,-0.06877478226856493,-0.05339087244136298,-0.07844260031085071,-0.0744183934612499,-0.05721210247373243,-0.07371400865818067,-0.03824146992711963,-0.09783451431558099,-0.09469292166184928,-0.10496790847476767,-0.08280706327397969,-0.03923750282749783,-0.08777016223960832,-0.10806855103199631,-0.05157703603340558,-0.05915556025827229,-0.05760096660347891,-0.05440310801381454,-0.05901828096197459,-0.11021498563376664,-0.07094507746212297,-0.03719681702629707,-0.030719199653961304,-0.038111848550537175,-0.06677504656386724,-0.03968264487740303,-0.036508646879525486,-0.061722401469741506,-0.033674904995177,-0.03492163589636199,-0.04356102767834891,-0.02711627426247709,-0.037277842370885494,-0.03020924691576532,-0.031884929179007315,-0.04231428479293875,-0.050791637869972206,-0.04905881482237895,-0.048993992149863,-0.037277830386661215,-0.057107228521580566,-0.08759193284680844,-0.034184857733372986,-0.07089646944590466,-0.10560747060532094,-0.16080364668650748,-0.12812477459170957,-0.048646078116619584,-0.05792503202915977,-0.10300823603393106,-0.0936730161854582,-0.1158824694024645,-0.06772247144802801,-0.05798984271745056,-0.07018353989047821,-0.053706381130460557,-0.10244967527951676,-0.058953470273683806,-0.08069303401635519,-0.130230271081202,-0.004283449602765721,-0.08836112833816845,-0.05731786325852717,-0.04221706876050213,-0.03733410830681905,-0.04377166241529462,-0.01820998180761091,-0.036946119025490276,-0.03822526725504627,-0.004647578292305887,-0.03535912002655195,-0.04583619682405882,-0.043447596989614645,-0.04969071903321698,-0.019683562102040142,-0.031796257898928815,-0.07186776690607743,-0.08533295438894584,-0.05841111219134287,-0.0050040370779074195,-0.058993533537543996,-0.09546211715320929,-0.005254747062938492,-0.029787977441873004
0.0030205160295069255,0.0012714783256160267,0.0020568764890489533,0.006769277453870792,0.0012714783256160267,0.0028746919808519955,0.0011256542769610967,0.0013363009981319784,0.0028422866367066035,0.0017089624558055405,0.0019520025368975347,0.0013525036702048965,0.0036276728159143623,0.0018061784882421605,0.004429285635644931,0.005061189846483405,0.0017089624558055405,0.002283725882292753,0.00565981386475789,0.004785744421246019,0.0032635561105984756,0.002056888473273677,0.002235117866074443,0.002121699161564905,0.0034494434231140403,0.002170307177783215,0.0020568764890489533,0.0033607721430355397,0.0051984691427802154,0.0014821250467869085,0.0012714903098407504,0.002559171307529695,0.0029395026691432236,0.00362768480013953,0.006947506846671558,0.002267523210219835,0.005473926552242325,0.00362768480013953,0.005409115863951097,0.005279494487369085,0.00598387929043831,0.005983867306213142,0.004510298996009077,0.0036200148961995637,0.005457723880169407,0.009910870107602499,0.007570878289376637,0.0031825427502347736,0.003692495488430758,0.0030691240457252356,0.008356276452809563,0.004591312356372779,0.002105496489491987,0.004413082963572457,0.0030529213736527616,0.0014497197026415165,0.004413070979347289,0.0030691240457252356,0.0033607721430355397,0.002218915194001525,0.003643887472212448,0.004332057618983587,0.0058951960261346414,0.004178575650613858,0.0032311507664530836,0.002364739242656455,0.003643887472212448,0.005603547928824337,0.0033769748151080137,0.005198481127005383,0.0031663400781618556,0.00598387929043831,0.004445488307717849,0.0020568764890489533,0.0029395026691432236,0.004413082963572457,0.0035876095520541718,0.0036276728159143623,0.0015469357350781365,0.002105496489491987,0.002542968635456777,0.0014335170305685985,0.0033769748151080137,0.002056888473273677,0.0016117464233689205,0.0029881106853615336,0.002105496489491987,0.0020568764890489533,0.0015955437512964465,0.002024471144903117,0.0017899758161696866,0.002380941914729373,0.0012714903098407504,0.0012714783256160267,0.0014821250467869085,0.0012714783256160267,0.0013363009981319784,0.0012714783256160267,0.0012714783256160267,0.002834616732766637,0.0015793410792235285,0.0020568764890489533,0.0015307330630052185,0.0016441517675147566,0.0014659223747139905,0.0013200983260590604,0.00362768480013953,0.0029395026691432236,0.0015469357350781365,0.0018709891765333886
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005585607544142945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029930601702510273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003641286895410545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029931800124982644,0.0,0.0,-0.001084716164682753,0.0,0.0,0.0,-0.0005747634264867685,0.0,0.0,0.0,-0.0004127367057593645,-0.001084716164682753,-0.0018701143281156796,0.0,0.0,-0.00034792601746813645,0.0,0.0
