1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
11438.689,13533.133,10073.115,8455.918,10570.076,9010.285,10789.593,13162.242,16535.377,18188.76,9331.151,18171.875,7331.0474,12314.612,10776.103,16558.895,10429.775,11736.18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9923081614545359,0.8727765079287066,0.9161849053350248,0.9403225524663019,0.8437364733228248,0.8113919718540938,0.933827956590285,0.8335025334554429,0.8906889694980797,0.8876291912521153,0.880999000612513,0.9321064274923874,0.9688171178056884,0.9170384593889487,0.9554232955471265,0.8678839529473172,0.8828936752338015,0.9936408856778431
0.22169818760463167,0.3183555289132255,0.22399955287388396,0.13271206386021206,0.2807665628487723,0.20328726545061382,0.24394471854073663,0.28230080636160715,0.35671161673409607,0.30915006783621657,0.19561604788643971,0.3413691816057477,0.1864105868094308,0.24547896205357145,0.21095848301478803,0.3060815808105468,0.18871195207868308,0.2661912494768415
0.8681080106744163,0.7685082679670963,0.8330891467613926,0.7869851624318116,0.7248252888161053,0.6996763449141805,0.8034299158476834,0.7056278068762483,0.7664513914780473,0.8140042086776269,0.7716012526046097,0.7827102455971793,0.8486188806372494,0.8024748210595831,0.7704107876393573,0.7505089208964315,0.7821755574187779,0.8711037792794927
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0008587536040813859,0.0,0.0,0.0,0.0,0.0,0.001004577652736316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.053115427016125594,-0.03619312620620363,-0.05505888480066545,-0.05484825006371885,-0.028978718686652805,-0.019213684611929516,-0.06821622151415063,-0.06312350117193954,-0.052832311686948685,-0.026784550917081873,-0.008218110323869432,-0.09094416023748586,-0.07717965475336808,-0.029699306161794503,-0.061965441550833056,-0.03020924691576532,-0.05501027678444714,-0.07258068447727961
0.0013363009981319784,0.0,0.0,0.0,0.002656387339966315,0.0006481188671356719,0.00105318566895507,0.006016284634583702,0.004413082963572457,0.008105566467778047,0.009910870107602499,0.0073849789926363485,0.00095596963651845,0.008599316533901114,0.004494096323936159,0.0003974088821041555,0.00637274342018479,0.0
-0.012865688616175763,-0.015124655089812755,-0.014436484943041616,-0.010509494125876984,-0.014436484943041616,-0.01748939433246921,-0.023926073592527075,-0.01158654038661977,-0.015221883106474543,-0.014436484943041616,-0.0007205874751416985,-0.012865688616175763,-0.026217457394534627,-0.004339727522923553,-0.012809410696017487,-0.016720198841109202,-0.006744530029440643,-0.023610552919204775
0.03612729925400071,0.06631487149923121,0.05808813253380274,0.02644594383170018,0.05451083820376157,0.05764097074254737,0.04145016784685618,0.009813341685924737,0.05306158428806018,0.03373658380449518,0.017343736464279225,0.020619347906036367,0.027462826087575998,0.01826634281756645,0.01534361726447564,0.05933534200497936,0.0,0.05983370679661659
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027970618469472353,-0.005962647238376029,-0.019174159039423433,-0.022285436397691427,-0.02965556214164522,-0.005294585822078535,-0.024115858972835635,-0.020821392350560686,0.0,-0.0277402912541711,0.0
0.0008149272935640273,0.0,0.0,0.0,0.0,0.0,0.0023249396316384896,0.024495755706542166,0.007597998589994104,0.018239990305947806,0.020516993037964948,0.025718146646888096,0.007070692694158387,0.021164141182854035,0.019030949149700938,0.0,0.024208134308813634,0.0
-0.01572330307582348,-0.04012318498312273,-0.03703125495754156,-0.0141174169385061,-0.023057648717899504,-0.02789927557966232,-0.018359832555001177,0.0,-0.025814020446130792,-0.006303702300215708,0.0,-0.007885619987722414,-0.011385013660085486,0.0,0.0,-0.032189628095778744,0.0,-0.03710316030697358
0.02294662685837645,0.006636071195844195,0.02110677669297356,0.026533348778676524,0.0,0.0,0.027088279111867397,0.031950493274120806,0.016385976384603262,0.0020095467900627106,0.0,0.04683215861591128,0.04250731709841382,0.0012943474224711427,0.02953149505383834,0.004151079843749628,0.022442899525568105,0.03637903828446576
0.0,-0.0039449767417241155,0.0,0.0,-0.018586887277954656,-0.014905889455065768,0.0,0.0,-0.006109430025016849,-0.009469889779103902,-0.015315340885285522,0.0,0.0,-0.006679150489637298,0.0,-0.007230015773740162,0.0,0.0
19.16999912261963,11.190000534057617,4.670000076293945,0.0,21.49000072479248,23.710001945495605,6.200000762939453,1.1599998474121094,16.899999618530273,27.579999923706055,28.729999542236328,1.7099990844726562,0.0,21.360000610351562,10.440000534057617,12.860000610351562,4.6399993896484375,8.120000839233398
-33.730003356933594,-23.799999237060547,-21.939998626708984,-29.599998474121094,-26.1200008392334,-30.199996948242188,-29.849998474121094,-27.400001525878906,-27.51000213623047,-30.899999618530273,-33.10000228881836,-28.369998931884766,-29.439998626708984,-16.029998779296875,-27.690000534057617,-28.729997634887695,-30.729999542236328,-31.139999389648438
17.889999389648438,21.81999969482422,26.37000274658203,15.339996337890625,20.94000244140625,24.090003967285156,25.81999969482422,21.18999481201172,21.669998168945312,16.240005493164062,26.980003356933594,19.93000030517578,21.360000610351562,31.25,17.230003356933594,16.210006713867188,21.650001525878906,24.20000457763672
-8.760002136230469,-4.709999084472656,-14.200004577636719,-11.139999389648438,-4.7599945068359375,-3.75,-1.6700057983398438,-19.270004272460938,-10.200004577636719,-3.589996337890625,-11.069992065429688,-19.409996032714844,-3.0699996948242188,-3.8899993896484375,-12.409996032714844,-14.080001831054688,0.0,-4.459999084472656
4.399993896484375,8.860000610351562,8.419998168945312,9.180000305175781,9.129997253417969,8.080001831054688,10.449996948242188,9.0,10.040000915527344,6.890007019042969,11.389999389648438,9.279998779296875,8.819999694824219,10.349998474121094,8.520004272460938,6.989997863769531,8.470001220703125,9.959999084472656
-1.220001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8839999893680215,0.0,1.9339999593794346,0.6819999888539314,0.16100000217556953,0.0,0.0,2.6569999270141125,1.7470000144094229,0.5200000107288361,0.8859999962151051,0.8669999986886978,0.0,0.1399999987334013,0.13799999840557575,0.8879999853670597,0.0,0.0
-3.383000030182302,-3.6099999584257603,-3.894000109285116,-3.554999940097332,-3.6760000996291637,-3.608000036329031,-3.3280001021921635,-3.320000071078539,-3.3200000170618296,-3.2589999735355377,-3.404000084847212,-3.305999919772148,-3.2369998916983604,-3.997999958693981,-3.4000000935047865,-3.4510000608861446,-3.2769999597221613,-3.728000096976757
3.2549999803304672,3.334999978542328,1.8180000185966492,0.0,3.203000068664551,3.658999890089035,2.458000034093857,0.021999984979629517,2.6539998948574066,3.5090000331401825,3.681000202894211,1.1750000417232513,0.0,3.017000049352646,1.581000030040741,1.6879999339580536,1.7200000882148743,1.3609999418258667
-3.497000113129616,-2.2140000462532043,-2.784999907016754,-3.4529999494552612,-3.25600004196167,-3.273000031709671,-3.116000086069107,-3.6279999017715454,-3.1409999430179596,-3.3629999458789825,-3.5539999306201935,-3.5140000879764557,-3.6120000779628754,-2.3890000879764557,-3.583000123500824,-3.3360001146793365,-3.134999930858612,-3.5889999866485596
0.007000088691711426,0.0,0.0,0.0,0.03399991989135742,0.02499997615814209,0.04900002479553223,0.0,0.018999934196472168,0.04499995708465576,0.0,0.0,0.0,0.0,0.001000046730041504,0.0009999275207519531,0.0,0.0
-0.4099999666213989,-0.4440000653266907,-0.41799992322921753,-0.4269999861717224,-0.5530000329017639,-0.5240000486373901,-0.31300002336502075,-0.3349999189376831,-0.4300000071525574,-0.5020000338554382,-0.6359999775886536,-0.35100001096725464,-0.44899994134902954,-0.5410000085830688,-0.38899993896484375,-0.4290000796318054,-0.3019999861717224,-0.38999998569488525
0.0972,0.08579999999999999,0.1248,0.1329,0.056999999999999995,0.08009999999999999,0.13649999999999998,0.0744,0.0822,0.1089,0.12179999999999999,0.09029999999999999,0.14579999999999999,0.0768,0.07469999999999999,0.05909999999999999,0.1074,0.1122
-0.13319999999999999,-0.2481,-0.11579999999999999,-0.0909,-0.24569999999999997,-0.13679999999999998,-0.0957,-0.42839999999999995,-0.22649999999999998,-0.1614,-0.17939999999999998,-0.29729999999999995,-0.1881,-0.25799999999999995,-0.1002,-0.3201,-0.24869999999999998,-0.3519
0.11489999999999999,0.12449999999999999,0.1386,0.1083,0.063,0.11189999999999999,0.11669999999999998,0.1893,0.0978,0.1059,0.17099999999999999,0.12179999999999999,0.1674,0.0963,0.08489999999999999,0.11279999999999998,0.10079999999999999,0.11879999999999999
-0.055499999999999994,-0.32939999999999997,-0.0705,-0.036899999999999995,-0.3,-0.0963,-0.072,-0.49349999999999994,-0.2352,-0.21449999999999997,-0.2163,-0.1818,-0.1566,-0.39869999999999994,-0.0696,-0.3228,-0.2742,-0.25799999999999995
32.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,30.0,28.0,32.0,26.0,32.0,32.0,32.0,32.0,32.0,32.0
15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0022671828130725186,0.0,0.0,0.006639044100724009,0.005232356875735394,0.0,0.0,0.0035183558258155417,0.004803000059714332,0.006518719417418661,0.0,0.0,0.003901971234621271,0.0,0.0032017027177824453,0.0,0.0
-0.004838981034517603,-0.001243163923562024,-0.005129579659363212,-0.006148786649954496,0.0,0.0,-0.0051262841691683825,-0.007108841255299286,-0.00298096302355505,0.0,0.0,-0.00989394326699189,-0.009854398295121289,0.0,-0.0061682039844735,-0.0011859091885372264,-0.003895305450392003,-0.008478025756959495
0.0,0.0,0.0,0.0,0.0004987912071371392,0.0,0.0,0.009969409685144925,0.003481826128285903,0.009096121874835716,0.010390728140095118,0.010113976754496656,0.0,0.010509311628803697,0.007940581598478325,0.0,0.010468457526839337,0.0
-0.014573148593177099,-0.02500820000298498,-0.02361535950574417,-0.012107519843717496,-0.017995719695469314,-0.019702178507492674,-0.017816919548492183,-0.005640417901828121,-0.020130500944870122,-0.010584867851208213,-0.0035202388115393446,-0.011868327107029897,-0.014870353684283244,-0.004720790121856111,-0.007277784277231969,-0.021692339000214056,-7.886009538504712e-05,-0.026506801465998375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.004285583699661422,-0.004573519839494555,-0.0032449636286544514,-0.0021901751885822773,-0.006935445942558127,-0.005958450638425705,-0.003953513998349978,-0.0034032412007685142,-0.005505609598876804,-0.006617921962037365,-0.0064681659822724,-0.0023120705423977372,-0.002006937045068935,-0.0051160577406100805,-0.0039233264978591476,-0.005382229658555615,-0.004224891040904399,-0.0030672351168036793
0.04568724938631556,0.04559488905768001,0.047923193516805365,0.03960944613967575,0.05209766532138116,0.04382837185708299,0.04553928183956732,0.042578559897657825,0.05370592199488321,0.044718507626725634,0.04256404393018219,0.04819033168553516,0.03430641528163463,0.048043202718413475,0.04506238008640445,0.044325639366382806,0.0447479175046752,0.043942258694673955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.056697979626378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002204406852081009,0.0,0.0,0.0
-0.3564030724334042,-0.28389001257302793,-0.3300270189931549,-0.29620703730711606,-0.2546157851203271,-0.23784549395624033,-0.3079757608794046,-0.2406878846342212,-0.28235823138767546,-0.3168841387532231,-0.2866726473946788,-0.29302864866160316,-0.3407908073312441,-0.30827642441072933,-0.28452133299498994,-0.27152448178552446,-0.29304139539118024,-0.3582058465878626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7618356952618172,-0.6945034422584447,-0.7388070448059862,-0.7069436161231736,-0.6631699343349888,-0.6439794885090467,-0.7181656670281807,-0.6473087939822534,-0.6928544752686653,-0.7268202559416301,-0.6973014850693501,-0.7034525866528054,-0.7484000429702463,-0.7186837861889748,-0.6951207543764225,-0.6816124216296965,-0.703719092032975,-0.7632823777436327
3.6286209509735268
-3.3482075992736338
-4.703880442451898
-9.243770902348766
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
0.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.2222222222222222,0.3,0.2727272727272727,0.3333333333333333,0.3076923076923077,0.2857142857142857,0.26666666666666666,0.3125,0.29411764705882354,0.2777777777777778
